player,elo_Hard,elo_Clay,elo_Grass
Elina Avanesyan,1495.828366049465,1570.4950807092548,1479.2830419021861
Xiyu Wang,1495.6696143013783,1520.087959307169,1480.972526239608
Pierre Hugues Herbert,1495.1701005281461,1482.6759345736525,1483.0406678249533
Elias Ymer,1495.1139435583611,1481.5618688247332,1483.6239327073654
Coleman Wong,1494.8805617857895,1500.0,1485.340598855388
Camila Giorgi,1494.7701643930066,1500.0,1500.0
Arianne Hartono,1494.7231252909392,1500.0,1500.0
Jodie Burrage,1494.5863351429907,1500.0,1500.0
Aleksandar Vukic,1494.5644584815916,1450.035313218124,1556.1064628221702
Christopher Eubanks,1493.9317197175546,1405.1864266184925,1491.317973322263
Lin Zhu,1493.8155001426576,1434.373742038339,1509.4525122803122
Thiago Seyboth Wild,1492.965986636695,1477.287275432542,1505.1741494746962
Joel Schwaerzler,1492.0838473607814,1481.629253282373,1500.0
Nuno Borges,1492.0470592211366,1576.4105277725832,1448.4821430556453
Jozef Kovalik,1491.6112498652742,1505.498720919176,1500.0
Jule Niemeier,1491.585849243967,1480.2315845805101,1487.6063160628767
Kyoka Okamura,1491.1186981675319,1500.0,1500.0
Carol Zhao,1490.89324926443,1500.0,1500.0
Nishesh Basavareddy,1490.845265181612,1500.0,1500.0
Anna Danilina,1490.7932253335011,1500.0,1500.0
Heather Watson,1490.7201487838277,1500.0,1466.6352328786643
Sofia Kenin,1489.9260279035757,1515.149592767311,1467.8864717152396
Emiliana Arango,1489.8156828626659,1472.8330311107545,1484.32844942841
Lucas Pouille,1489.4192239276874,1483.8311456781025,1521.550110211261
Katherine Hui,1489.210766858552,1500.0,1500.0
Lulu Sun,1489.0487888284488,1482.6809102503196,1559.9705151224325
Timea Babos,1488.7996187695755,1484.3250016811016,1500.0
Clara Tauson,1488.7658931556184,1519.841312409968,1465.8629333220458
Kyrian Jacquet,1488.2668887240864,1500.0,1500.0
Olivia Gadecki,1488.252760845885,1466.296320418886,1480.866069207166
Renata Zarazua,1488.2371237973605,1468.1873071397442,1483.095352596147
Viktoria Hruncakova,1488.154658837896,1500.0,1500.0
Kateryna Bondarenko,1488.0,1500.0,1500.0
Lucrezia Stefanini,1487.9704183031495,1485.7172036463842,1500.0001013179428
Destanee Aiava,1487.7319809613114,1500.0,1500.0
Marina Melnikova,1487.6142556206687,1500.0,1500.0
Martins Rocens,1487.6051129249252,1500.0,1500.0
Brenda Fruhvirtova,1487.5931899669774,1482.6626206997726,1500.1877620549692
Renata Jamrichova,1487.5413102315738,1484.4146538947666,1500.0
Vladyslav Orlov,1487.403449144282,1500.0,1500.0
Elsa Jacquemot,1487.2572680816268,1454.9048584630414,1479.4056872423248
Dayeon Back,1487.2459495027115,1500.0,1500.0
Jessika Ponchet,1487.1662122424634,1478.4619214976824,1485.0
Ignacio Buse,1487.1133046633076,1500.0,1500.0
Joao Sousa,1487.01648446437,1480.7056581820361,1500.0
Clara Burel,1486.7594815725345,1469.3989238841434,1464.257250793143
Victoria Rodriguez,1486.7154803408466,1500.0,1500.0
Marius Copil,1486.6588433887168,1500.0,1500.0
Andy Murray,1486.589297415835,1458.8952878128036,1483.1521949210226
Louisa Chirico,1486.3384852318256,1483.9881522790959,1500.0
Chiraz Bechri,1486.3357184760566,1500.0,1500.0
Clervie Ngounoue,1486.301182767411,1487.585699413623,1500.0
Caroline Dolehide,1486.058841693218,1484.479680322358,1483.8661742920947
Alexander Bublik,1485.8212431675415,1503.3991030123752,1511.1056528747777
Rigele Te,1485.6525822733176,1500.0,1500.0
Muhammad Shoaib,1485.6471999915343,1500.0,1485.0
Mika Stojsavljevic,1485.591961420384,1500.0,1500.0
Elena Gabriela Ruse,1485.574432942196,1515.5263148468252,1480.0001138477053
Laura Samson,1485.5095759796627,1528.4851194202452,1500.0
Marcos Lee Chan Baratau,1485.419734385047,1500.0,1500.0
Yu Hsiou Hsu,1485.332313481032,1500.0,1500.0
Osgar Ohoisin,1485.2991158709501,1500.0,1500.0
Andres Martin,1485.2558073816858,1500.0,1500.0
Tristan Schoolkate,1485.2525665017517,1500.0,1484.6967284344214
Adria Soriano Barrera,1485.1551576802074,1499.2997541373225,1500.0
N Sriram Balaji,1485.030031667753,1500.0,1515.0
Oleksandr Ovcharenko,1485.005734664633,1500.0,1500.0
Rodrigo Crespo Piedra,1485.0,1500.0,1500.0
Ki Lung Ng,1485.0,1500.0,1500.0
Gillian Osmont,1485.0,1500.0,1500.0
Heve Kelley,1485.0,1500.0,1500.0
Jack Cheng,1485.0,1500.0,1500.0
Jesse Flores,1485.0,1500.0,1500.0
Matavao Fanguna,1485.0,1500.0,1500.0
Jose Rubin Statham,1485.0,1500.0,1500.0
Gustavo Heide,1485.0,1471.0349030764053,1500.0
Yousaf Khalil,1485.0,1500.0,1500.0
Karl Friberg,1485.0,1500.0,1500.0
Philip Hjorth,1485.0,1500.0,1500.0
Min Kyu Song,1485.0,1500.0,1500.0
Kevin Krawietz,1485.0,1500.0,1500.0
Gonzalo Bueno,1485.0,1500.0,1500.0
Hamza Karmoussi,1485.0,1500.0,1500.0
Nicholas David Ionel,1485.0,1500.0,1500.0
Kaipo Marshall,1485.0,1500.0,1500.0
Courtney John Lock,1485.0,1500.0,1500.0
Kwok Shun Dasson Chan,1485.0,1500.0,1500.0
Robert Strombachs,1485.0,1500.0,1500.0
Joris De Loore,1485.0,1500.0,1500.0
Benjamin Lock,1485.0,1500.0,1500.0
Yanaki Milev,1485.0,1530.0,1500.0
Petros Chrysochos,1485.0,1500.0,1500.0
Menelaos Efstathiou,1485.0,1500.0,1500.0
Dimitar Kuzmanov,1485.0,1500.0,1500.0
Andrej Nedic,1485.0,1500.0,1500.0
Luca Preda,1485.0,1500.0,1500.0
Maxim Shin,1485.0,1500.0,1500.0
Cristina Andreea Mitu,1485.0,1500.0,1500.0
Liam Broady,1484.9959862896512,1500.0,1463.0701379706256
Edas Butvilas,1484.963417624045,1500.0,1500.0
Varvara Lepchenko,1484.9106601640476,1481.8978606436174,1500.0
Omni Kumar,1484.8966556760986,1500.0,1500.0
Harriet Dart,1484.8913151685797,1449.4979968836335,1522.8312916248033
Maya Joint,1484.7705000644007,1500.0,1500.0
Viacheslav Bielinskyi,1484.6600242895447,1500.0,1500.0
Thiago Agustin Tirante,1484.654205933892,1523.8735570217561,1500.0
Laura Pigossi,1484.6210786447273,1465.419747247219,1500.0
Anca Alexia Todoni,1484.5957958996105,1487.0212046007007,1500.8555164874913
Stan Wawrinka,1484.4736358465339,1452.6746398710188,1499.6247520070406
Elvina Kalieva,1484.359179556154,1500.0,1500.0
Siddharth Vishwakarma,1484.3549799084115,1500.0,1500.0
Natalija Stevanovic,1484.3528000084657,1501.126271388931,1500.0
Kristjan Tamm,1484.3528000084657,1485.0,1500.0
Monique Barry,1484.3528000084657,1500.0,1500.0
Strong Kirchheimer,1484.340022915628,1500.0,1500.0
Victoria Jimenez Kasintseva,1484.3366093141976,1501.5526240897202,1500.0
Simona Waltert,1484.2673271469375,1484.96307076902,1500.0
Cem Ilkel,1484.2290959965585,1471.0702746808938,1500.0
Adam Neff,1484.2226448799688,1500.0,1500.0
Darwin Blanch,1484.1689904392501,1482.0782973538455,1500.0
Orel Kimhi,1484.1480027607847,1500.0,1500.0
Hina Inoue,1484.1288093997694,1500.0,1500.0
Fangzhou Liu,1484.0607145559438,1500.0,1500.0
Manuel Guinard,1484.0013394185964,1500.0,1500.0
Lanlana Tararudee,1483.972224683773,1500.0,1500.0
Eliot Spizzirri,1483.8454750165572,1500.0,1502.228141892673
Stefanos Sakellaridis,1483.8311456781025,1500.0,1500.0
Henri Squire,1483.7875764417972,1505.8320079150874,1466.8311456781025
Akasha Urhobo,1483.766462936604,1500.0,1500.0
Sara Saito,1483.7475823851807,1500.0,1500.0
Caty Mcnally,1483.6947783972998,1500.0,1500.0
Kiranpal Pannu,1483.6368980344282,1500.0,1500.0
Kamilla Rakhimova,1483.5888591601624,1515.3130998235956,1500.0
Sara Errani,1483.587058439683,1486.2993178522345,1480.0011077023614
Norbert Gombos,1483.582191143799,1500.0,1500.0
Fernanda Contreras Gomez,1483.4943530076657,1500.0,1500.0
Cristian Garin,1483.4796660368893,1515.7041448857906,1481.0966059368466
Margarita Gasparyan,1483.455632933656,1500.0,1500.0
Katrina Scott,1483.3250112978262,1500.0,1500.0
Aliona Falei,1483.2686359632305,1483.7406596539265,1500.0
Soon Woo Kwon,1483.1891777473845,1478.993039808196,1480.467341030219
Eudice Wong Chong,1483.0127937953969,1500.0,1500.0
Chak Lam Coleman Wong,1483.0,1500.0,1500.0
Omar Jasika,1482.9989110578642,1500.0,1500.0
Kristina Mladenovic,1482.9554389156178,1482.4585431869657,1500.0
En Shuo Liang,1482.9252137178403,1500.0,1500.0
Benjamin Hassan,1482.8583791712838,1516.1645316493943,1500.0
Hong Yi Cody Wong,1482.6828183079122,1500.0,1500.0
Ksenia Laskutova,1482.6289844497448,1500.0,1500.0
Steve Johnson,1482.4622316866298,1500.0,1500.0
Meiling Wang,1482.4604153895693,1500.0,1500.0
Ye Xin Ma,1482.4027794921178,1500.0,1500.0
Liv Hovde,1482.2957688575614,1500.0,1500.0
Tomas Barrios Vera,1482.1343604176834,1474.7247908293011,1500.0
Denis Yevseyev,1482.1154126873816,1502.21386310118,1500.0
Ugo Blanchet,1482.0354539171196,1499.894864886463,1500.0
Marco Trungelliti,1481.951229558841,1513.370825579285,1500.0
Tennys Sandgren,1481.9201101545784,1500.0,1500.0
Dalibor Svrcina,1481.8895439588878,1500.0,1500.0
Antoine Escoffier,1481.812173540221,1500.0,1500.0
Borna Gojo,1481.806169371131,1500.0,1500.0
Tamara Zidansek,1481.5169288246427,1491.53525875101,1500.0
Wushuang Zheng,1481.4595080494828,1500.0,1500.0
Jurij Rodionov,1481.3120912922973,1500.1759461096606,1500.0
Jiri Vesely,1481.2285523526327,1500.0,1500.0
Daria Snigur,1481.152339963511,1500.0,1501.5028924409553
Elizabeth Mandlik,1481.1419082696295,1500.0,1485.0
Theo Papamalamis,1481.0490762011952,1500.0,1500.0
Ashlyn Krueger,1480.982554965548,1472.0786122445916,1481.5209598739893
Sebastian Ofner,1480.7284054428378,1448.1651161748716,1502.2527025717022
Han Shi,1480.645956686106,1500.0,1500.0
Fajing Sun,1480.6042620097796,1500.0,1500.0
Titouan Droguet,1480.593841099501,1483.9119961766344,1500.0
Gilles Arnaud Bailly,1480.5631148165985,1500.0,1500.0
Alexey Vatutin,1480.3752420411442,1500.0,1500.0
Denis Kudla,1479.9066698326849,1485.7506075747422,1500.0
Elena Pridankina,1479.8423322441595,1500.0,1500.0
Irina Camelia Begu,1479.5357561637015,1561.795238783639,1479.2467778915795
Otto Virtanen,1479.495175960898,1478.8957734981402,1506.382457734585
Billy Harris,1479.4908416785338,1500.0,1517.1234046469726
Jason Kubler,1479.463076893901,1500.0,1500.0
Leolia Jeanjean,1479.3472401714248,1508.9298349974956,1500.0
Yufei Ren,1479.3206402639278,1500.0,1500.0
Julia Grabher,1479.0998832399414,1483.971463411338,1500.0
Marc Polmans,1479.0580511893447,1500.0,1483.0
Quentin Halys,1478.9027061692525,1555.2469948195799,1515.6770232441363
Lloyd Harris,1478.7948253562997,1500.0,1498.0458952670547
Lukas Klein,1478.750535314477,1491.8302048741243,1500.0
Xinxin Yao,1478.6271621676133,1500.0,1500.0
Jan Choinski,1478.4630636884112,1500.7068846498864,1479.1215288459905
Branko Djuric,1478.434798649032,1500.0,1500.0
Daria Saville,1478.2010869900853,1469.6624341743543,1484.6910604486204
Dalma Galfi,1478.17308314059,1478.243862033848,1527.1356109256237
Egor Gerasimov,1478.1469811000416,1500.0,1500.0
Fiona Ferro,1478.1182227569093,1463.0868343501381,1500.0
Maks Kasnikowski,1477.4822402453144,1500.0,1500.0
Solana Sierra,1477.3190348733735,1500.0,1500.0
Dane Sweeny,1476.9935643932045,1500.0,1500.0
Jaime Faria,1476.9293075459282,1465.121920651494,1500.0
Jana Fett,1476.8790400774164,1501.7266674696932,1500.0
Matthew Forbes,1476.7363164837236,1500.0,1500.0
Marin Cilic,1476.192214477557,1482.266506676261,1500.0
Kateryna Baindl,1476.0784560952434,1500.0,1480.0
Timofey Skatov,1476.049745755133,1542.9683937974878,1500.0
Ana Bogdan,1475.527592208091,1484.6458018628305,1479.1743854147132
Alexa Noel,1475.476161341088,1500.0,1500.0
Sinja Kraus,1475.469517496693,1500.0,1500.0
Miomir Kecmanovic,1475.4410081134245,1522.942564537475,1516.2009219244928
Mitchell Krueger,1474.633426729814,1500.0,1500.0
Luca Van Assche,1474.1045747086528,1441.768782457771,1480.0135264744138
Sergey Fomin,1473.4804488324578,1500.0,1500.0
Jesper De Jong,1473.4218497645588,1494.640682136642,1500.0
Hailey Baptiste,1473.396463487264,1483.4203996787805,1500.0
Xiaodi You,1473.104753083915,1485.0,1500.0
Radu Albot,1472.5269188755458,1526.7176416975578,1465.6497796296578
Kimberly Birrell,1472.3761815290707,1500.0,1515.0022500196696
Harold Mayot,1472.0764668943702,1461.5645772614182,1482.020044795175
Jan Lennard Struff,1471.988272078509,1641.1142727266565,1545.140516264243
Su Jeong Jang,1471.7613712714237,1500.0,1500.0
Rebeka Masarova,1471.5814269111638,1475.9841364326314,1457.6344213372154
Botic Van De Zandschulp,1471.4670233164754,1491.8776013381007,1482.6693917097912
Davis Rolis,1471.2919947606663,1500.0,1500.0
Daniela Seguel,1471.2642172803926,1500.0,1500.0
Oleksii Krutykh,1470.9939330458067,1500.0,1500.0
Ernesto Escobedo,1470.9737321949626,1470.6471999915343,1500.0
Sachia Vickery,1470.9639375284078,1472.5481091514373,1500.0
Ana Sofia Sanchez,1470.9407369561088,1500.0,1500.0
Giulio Zeppieri,1470.8705562148307,1478.4650210263885,1500.0
Saba Purtseladze,1470.8144119603792,1500.0,1500.0
Priscilla Hon,1470.6866419010903,1500.0,1500.0
Shuai Zhang,1470.6568020479056,1481.1517345317684,1483.1994285831681
Mei Yamaguchi,1470.6563739396875,1500.0,1500.0
Daniels Tens,1470.6471999915343,1500.0,1500.0
Zura Tkemaladze,1470.6471999915343,1500.0,1500.0
Tereza Martincova,1470.6225153293237,1500.0,1500.0
Alexandre Muller,1470.6122941581511,1507.7152626213626,1502.6323854715838
Kathinka Von Deichmann,1470.351215146045,1499.9600228812665,1500.0
Abedallah Shelbayh,1470.2117307014375,1483.0,1500.0
Rowland Phillips,1470.0,1500.0,1500.0
Anthony Susanto,1470.0,1500.0,1500.0
Linh Giang Trinh,1470.0,1500.0,1500.0
Jia Jing Lu,1469.9989168509564,1500.0,1500.0
Hugo Gaston,1469.8981709546285,1545.3677839154334,1480.0
Nicolas Moreno De Alboran,1469.8727658745509,1490.152603294939,1500.0
Greet Minnen,1469.7681290575088,1449.8281638868423,1506.203532752063
Matic Kriznik,1469.4102135682685,1500.0,1500.0
Thasaporn Naklo,1469.308666060747,1500.0,1500.0
Michael Agwi,1469.0638928106812,1529.9820671829716,1500.0
Zhuoxuan Bai,1468.9893105856115,1461.68609909332,1465.893137892682
Lauren Davis,1468.9690569933932,1465.3488735223768,1478.239092216633
Simona Halep,1468.6825387752256,1500.0,1500.0
Anastasia Tikhonova,1468.1999527776602,1485.0237481068586,1500.0
Vitaliy Sachko,1468.1711117074224,1500.0,1500.0
Vilius Gaubas,1468.0235787826612,1500.0,1500.0
Alexander Blockx,1467.8645475561038,1500.0,1500.0
Zarina Diyas,1467.379258663679,1500.0,1500.0
Ramkumar Ramanathan,1467.0014152207866,1500.0,1515.0
Xinyu Gao,1466.144425327454,1500.0,1500.0
Steven Diez,1466.0,1500.0,1500.0
Alize Cornet,1465.9800166700188,1443.1542225408027,1500.0
Dino Prizmic,1465.97616212841,1500.0,1500.0
Marc Andrea Huesler,1465.9398239164993,1497.6476403015306,1483.0
Tatiana Prozorova,1465.829007481593,1500.0,1500.0
Camilo Ugo Carabelli,1465.6959657683597,1469.3593767920713,1500.0
Priska Madelyn Nugroho,1465.4980050431593,1500.0,1500.0
Venus Williams,1465.2949097510311,1500.0,1500.0
Brandon Holt,1465.1612224300484,1500.0,1500.0
Nicolas Jarry,1465.1171386064516,1506.9683775021067,1480.0
Rodrigo Pacheco Mendez,1464.7273396639293,1515.6471999915343,1500.0
Claire Liu,1464.6000287632687,1487.585699413623,1500.0
Mate Valkusz,1464.012989852848,1499.3249124299562,1500.0
Sara Sorribes Tormo,1463.850376578735,1506.5001196149258,1458.424561085806
Ethan Quinn,1463.6379828270829,1500.0,1497.4532029865966
Sara Bejlek,1463.5287002042683,1552.8520766553258,1500.0
Daniel Elahi Galan,1463.4412895231471,1425.8491661756052,1480.8525656539243
Bernarda Pera,1463.2903666967147,1492.3414480440342,1508.8287910698077
Cristina Bucsa,1463.2126045987623,1480.2810800951536,1486.1158266763841
Nadia Podoroska,1463.169593256473,1408.4944248888553,1469.2306366521766
Jaqueline Cristian,1462.7086123264062,1538.6580051130604,1470.0663183293843
Thiago Monteiro,1462.5542506368631,1541.9127503657853,1479.2272162138545
Erika Andreeva,1462.3865512705304,1475.5337782757547,1504.206104052432
Damir Dzumhur,1462.1815687730063,1500.0,1500.0
Vit Kopriva,1462.0897077335644,1442.679688275357,1485.473252640181
Angelique Kerber,1461.8397651114758,1549.7715512873401,1461.4687596146273
Corentin Moutet,1461.6867832086991,1515.7457107275534,1500.0
Viktoriya Tomova,1461.2709153304625,1503.3006410780824,1500.6288522826799
Albert Ramos,1460.8266705527383,1436.8708261545723,1500.0
Max Purcell,1460.4223756081835,1475.8504467706857,1502.7262587428663
Bianca Andreescu,1460.2350394176951,1524.5681974004453,1548.1086509366655
Reilly Opelka,1459.6287161311996,1500.0,1529.6244697777925
Daniel Altmaier,1458.7953220210431,1426.0809644433061,1498.7546684930176
Anhelina Kalinina,1457.7476268777073,1530.5388881853146,1481.5858814631822
Malene Helgo,1457.579214698747,1500.0,1500.0
Robin Montgomery,1457.405551296984,1487.1519381865764,1513.4075720859626
Ella Seidel,1457.3190289056004,1524.70475796164,1500.0
Adrian Mannarino,1456.269955369208,1438.2973907800003,1433.2060637268808
Ajeet Rai,1456.2665079213741,1500.0,1500.0
Nicolas Mejia,1456.2382296960263,1500.6471999915343,1500.0
Maria Lourdes Carle,1455.6964889956168,1512.453999879329,1480.0
Emilio Nava,1455.6441745033353,1500.0,1485.2750496239419
Arina Rodionova,1455.6219305115733,1488.0014321210124,1485.0
Borna Coric,1455.389814447244,1449.072013105042,1498.03643168973
Katie Volynets,1454.4049224036874,1506.2707430947949,1505.7670161331043
Aslan Karatsev,1454.354622145442,1448.3235489679644,1477.1983779228524
Saisai Zheng,1454.0202866552172,1485.7075749244468,1500.0
Dusan Lajovic,1453.3745464439594,1534.751017093367,1480.077682082744
Chloe Paquet,1453.1968836750718,1555.3416118526911,1500.0
Marina Bassols Ribera,1452.4016130388156,1488.7501709057092,1500.0
Camila Osorio,1452.3209127684916,1578.2152952634804,1471.0092077014338
Raphael Collignon,1452.01397261919,1500.0,1500.0
Lorenzo Sonego,1451.2679040863006,1492.8842513599086,1497.425333911538
Li Tu,1451.2560728148487,1500.0,1483.0
Luca Nardi,1450.4187945008455,1449.9395570673278,1460.970687980109
Alycia Parks,1450.2030540098465,1500.0,1466.910664306509
Yanina Wickmayer,1449.793372384489,1500.0,1500.0
Veronika Kudermetova,1449.6224292677969,1457.8094974850446,1483.5784971040955
Qiang Wang,1449.3676719984182,1500.0,1480.8004754657904
Zachary Svajda,1449.031635739141,1500.0,1482.2457720311877
Maxime Cressy,1448.3255343100652,1500.0,1496.9581347506762
Shelby Rogers,1447.97140470454,1503.285791841766,1500.0
Gregoire Barrere,1447.209633253749,1480.5209646974095,1500.0
James Mccabe,1446.5201355916854,1500.0,1482.3168896301368
Marton Fucsovics,1446.5151615033174,1516.7350020301378,1482.5172413027913
Kayla Day,1446.0005811274275,1451.841203903228,1484.3841442332048
Hugo Grenier,1445.4278532230164,1483.7432635688742,1500.0
Federico Coria,1444.777627416692,1441.0312699502217,1480.037176991271
Aleksandra Krunic,1444.6760193932905,1466.4644887180607,1513.0608052477994
Dominic Thiem,1444.664883807522,1448.631140902002,1483.9064542350027
Linda Fruhvirtova,1443.3752516622335,1463.3617925432256,1500.6227173585512
Aliaksandra Sasnovich,1443.175272690506,1532.625062272528,1484.3806920701602
Sloane Stephens,1442.6221288792708,1528.0469808982039,1492.7909742679706
Zhizhen Zhang,1442.2244111187786,1545.3008564295626,1499.1485519288256
Mackenzie Mcdonald,1442.2218063087978,1446.4568551076334,1499.9979265352151
Juan Pablo Varillas,1441.9300259734484,1450.4739923091408,1500.0
Chun Hsin Tseng,1441.5509998040886,1502.2181369261684,1500.0
Terence Atmane,1441.5344379572796,1489.849516803368,1500.0
Daniel Evans,1441.5069344756569,1419.2517658499628,1468.0041886312297
Eero Vasa,1441.3292731495621,1500.0,1500.0
Elisabetta Cocciaretto,1440.9368371368023,1519.903771577223,1528.7024966498461
Anna Blinkova,1439.4544171464954,1439.9651304667027,1467.7248458697698
Taylah Preston,1436.4207528238426,1500.0,1500.0
Martina Trevisan,1434.9583801664023,1430.252968097051,1480.7251627270787
Anna Karolina Schmiedlova,1434.7482385881942,1539.905396666979,1479.1370666779542
Maximilian Marterer,1433.080794848879,1473.3649661227873,1465.5552933505835
Bernabe Zapata Miralles,1433.0278639878832,1452.2531790953615,1500.0
Diego Schwartzman,1432.409217170275,1434.8113538748614,1500.0
Constant Lestienne,1431.229148643492,1480.2558876332566,1451.5051639401636
Ons Jabeur,1429.8635410688785,1563.90936317809,1541.3962863418178
Pedro Cachin,1428.6066357289149,1397.098325146261,1500.0
Richard Gasquet,1428.5683432638236,1463.8709759966248,1483.8311456781025
Tatjana Maria,1427.2844586471185,1423.7961083216942,1472.4696301036056
Dayana Yastremska,1427.2247727114668,1518.1755311962047,1521.451243395348
Alexandra Eala,1426.0556735429498,1497.8601176669308,1500.0
Taro Daniel,1425.8441036803567,1448.569727684123,1447.588601405972
Varvara Gracheva,1425.7705116206048,1500.1420564417836,1498.868312716018
Pedro Martinez,1425.5053090386446,1550.0352339684516,1451.2240795967662
Moyuka Uchijima,1423.5119025168701,1476.1127484217795,1466.0741545697615
Nao Hibino,1422.5802753149355,1433.6009026165461,1454.2029283868055
Facundo Diaz Acosta,1421.4467215947782,1551.9943213135687,1478.6119255498327
Tamara Korpatsch,1421.3620151212283,1445.9110555162024,1452.6525077132483
Shintaro Mochizuki,1421.251504821761,1486.38832443854,1482.4964170716564
Fabio Fognini,1420.5185452741894,1528.7387334871567,1522.1262638651965
Rebecca Marino,1420.2603542019422,1485.0,1502.9991337390302
J J Wolf,1419.862271603475,1464.5831186917412,1500.0
Lesia Tsurenko,1419.341176861963,1453.6901992385347,1480.0
Pavel Kotov,1419.2837489606495,1514.7460146552296,1481.2867591734923
Anna Bondar,1416.5435057154064,1505.5027968504253,1500.0
Emina Bektas,1415.4578951860956,1485.7684532564012,1480.0515317066654
Aleksandar Kovacevic,1413.533612116206,1432.9140602896807,1497.1966090365142
Mariano Navone,1413.5101599827078,1550.6001954809744,1451.3458884289525
James Duckworth,1413.3054758850799,1500.2523016887114,1499.9050436984674
Mai Hontama,1413.2546290257612,1500.0,1500.0
Mayar Sherif,1409.3267278883525,1594.3067248850855,1481.7579056586146
Ajla Tomljanovic,1409.1477026667076,1473.2275530135437,1518.855524614994
Petra Martic,1407.510973974772,1464.468601778843,1491.6550226410054
Jaume Munar,1406.3189880008053,1460.2154253308827,1491.4874442472687
Sebastian Baez,1402.891028513972,1625.6974087320837,1449.074851375574
Sumit Nagal,1390.3865871275755,1466.0220861577377,1479.3182062143505
Adam Walton,1389.4564174675886,1477.6055355232272,1499.6173270128502
Luciano Darderi,1375.8654073073415,1571.892562997273,1492.0946644004077
